transfer_id,source,target,species,drug,predicted_delta_prauc_hybrid_random,observed_delta_prauc_hybrid_random,selected_alpha,policy_choice,oracle_choice,prauc_random,prauc_hybrid,prauc_policy,prauc_oracle,auroc_random,auroc_hybrid,auroc_policy,auroc_oracle,brier_random,brier_hybrid,brier_policy,brier_oracle,policy_correct_direction,regret_prauc,budget_n
DRIAMS-B->DRIAMS-C|Staphylococcus aureus|Clindamycin,DRIAMS-B,DRIAMS-C,Staphylococcus aureus,Clindamycin,-0.0052869224772203,0.0050219390578648,1.0,random,hybrid,0.1479396340980184,0.1529615731558833,0.1479396340980184,0.1529615731558833,0.5230134929173391,0.5370290030482338,0.5230134929173391,0.5370290030482338,0.1214283088729191,0.1213682461601725,0.1214283088729191,0.1213682461601725,False,0.0050219390578648,30
DRIAMS-A->DRIAMS-B|Escherichia coli|Amoxicillin-Clavulanic acid,DRIAMS-A,DRIAMS-B,Escherichia coli,Amoxicillin-Clavulanic acid,0.0001537324608144,0.006945557230389,10.0,hybrid,hybrid,0.5243169959327545,0.5312625531631434,0.5312625531631434,0.5312625531631434,0.6337383900928792,0.6366099071207431,0.6366099071207431,0.6366099071207431,0.2554096097518492,0.2468392803333239,0.2468392803333239,0.2468392803333239,True,0.0,50
DRIAMS-A->DRIAMS-B|Staphylococcus epidermidis|Amoxicillin-Clavulanic acid,DRIAMS-A,DRIAMS-B,Staphylococcus epidermidis,Amoxicillin-Clavulanic acid,-0.0070338929661484,-0.0050686985786888,1.0,random,random,0.8223826741326077,0.8173139755539188,0.8223826741326077,0.8223826741326077,0.7453692632850242,0.7428226704756596,0.7453692632850242,0.7453692632850242,0.2308556255243152,0.2294453949281209,0.2308556255243152,0.2308556255243152,True,0.0,50
DRIAMS-A->DRIAMS-B|Staphylococcus epidermidis|Cefepime,DRIAMS-A,DRIAMS-B,Staphylococcus epidermidis,Cefepime,-0.0066496371441092,-0.0031515107964697,1.0,random,random,0.8173271707840132,0.8141756599875434,0.8173271707840132,0.8173271707840132,0.7410403497770346,0.7416792084726868,0.7410403497770346,0.7410403497770346,0.2320101829794297,0.2296462671933941,0.2320101829794297,0.2320101829794297,True,0.0,50
DRIAMS-A->DRIAMS-B|Staphylococcus epidermidis|Ciprofloxacin,DRIAMS-A,DRIAMS-B,Staphylococcus epidermidis,Ciprofloxacin,-0.0078775564736892,0.0024395372024628,1.0,random,hybrid,0.9214243650982448,0.9238639023007076,0.9214243650982448,0.9238639023007076,0.92306653157717,0.9257480580884836,0.92306653157717,0.9257480580884836,0.1025352552477011,0.0956818100077581,0.1025352552477011,0.0956818100077581,False,0.0024395372024628,50
DRIAMS-A->DRIAMS-B|Staphylococcus epidermidis|Clindamycin,DRIAMS-A,DRIAMS-B,Staphylococcus epidermidis,Clindamycin,-0.0069213638990202,-0.0099197169775247,1.0,random,random,0.6527003082626652,0.6427805912851404,0.6527003082626652,0.6527003082626652,0.7038559879549463,0.6976042343073593,0.7038559879549463,0.7038559879549463,0.2180560591044912,0.2188899470237959,0.2180560591044912,0.2180560591044912,True,0.0,50
DRIAMS-A->DRIAMS-B|Staphylococcus epidermidis|Erythromycin,DRIAMS-A,DRIAMS-B,Staphylococcus epidermidis,Erythromycin,-0.004319041283133,-0.0210053577071537,1.0,random,random,0.586289330008988,0.5652839723018341,0.586289330008988,0.586289330008988,0.6573697682462816,0.6415073816249663,0.6573697682462816,0.6573697682462816,0.2414607091682317,0.2492925066363913,0.2414607091682317,0.2414607091682317,True,0.0,50
DRIAMS-A->DRIAMS-B|Staphylococcus epidermidis|Fusidic acid,DRIAMS-A,DRIAMS-B,Staphylococcus epidermidis,Fusidic acid,-0.006283523477442,-0.01053216039565,1.0,random,random,0.7103991520018385,0.6998669916061883,0.7103991520018385,0.7103991520018385,0.7485895233838714,0.7450309943732023,0.7485895233838714,0.7485895233838714,0.2047838695458582,0.2055124520349606,0.2047838695458582,0.2047838695458582,True,0.0,50
DRIAMS-A->DRIAMS-B|Staphylococcus epidermidis|Oxacillin,DRIAMS-A,DRIAMS-B,Staphylococcus epidermidis,Oxacillin,-0.0069610391749536,-0.005545494605923,1.0,random,random,0.8194686485177125,0.8139231539117894,0.8194686485177125,0.8194686485177125,0.7401937732255667,0.7421067052211074,0.7401937732255667,0.7401937732255667,0.2299675006925033,0.226901342263258,0.2299675006925033,0.2299675006925033,True,0.0,50
DRIAMS-A->DRIAMS-C|Escherichia coli|Amoxicillin-Clavulanic acid,DRIAMS-A,DRIAMS-C,Escherichia coli,Amoxicillin-Clavulanic acid,0.0063082242131509,-0.0053586326481626,10.0,hybrid,random,0.3401563687153393,0.3347977360671765,0.3347977360671765,0.3401563687153393,0.573518115942029,0.5708167701863354,0.5708167701863354,0.573518115942029,0.2016885709743313,0.2031044250312071,0.2031044250312071,0.2016885709743313,False,0.0053586326481627,50
