rep,strategy,budget_n,selected_pos,selected_pos_rate,auroc,prauc,brier,slope,n,positives,prevalence
2,random,75,4,0.05333333333333334,0.6428571428571428,0.1500137019124222,0.05410620467268275,0.28085589516530707,369,21,0.056910569105691054
2,kennard_stone,75,6,0.08,0.623015873015873,0.17269423276937831,0.05392526288277665,0.2606907355720547,369,21,0.056910569105691054
2,uncertainty,75,2,0.02666666666666667,0.6602353585112205,0.17726580188374166,0.056488742698427616,0.29778598970163195,369,21,0.056910569105691054
2,domain_distance,75,4,0.05333333333333334,0.6472359058565955,0.18861486058527838,0.0537015278277323,0.29622057569590865,369,21,0.056910569105691054
2,hybrid,75,8,0.10666666666666667,0.6176792556102901,0.1740214128773946,0.052358605394838796,0.27949040811991055,369,21,0.056910569105691054
2,random,100,6,0.06,0.6059113300492611,0.12417562016833829,0.05724220138972717,0.2120951687872565,369,21,0.056910569105691054
2,kennard_stone,100,7,0.07,0.6102900930487137,0.17548061324183567,0.05419140047289284,0.22753272576421188,369,21,0.056910569105691054
2,uncertainty,100,2,0.02,0.638615216201423,0.14667916040795476,0.05600884804929427,0.2502658783378892,369,21,0.056910569105691054
2,domain_distance,100,5,0.05,0.5942802408319648,0.1415858170902234,0.05434161459023199,0.20123997143453382,369,21,0.056910569105691054
2,hybrid,100,8,0.08,0.6134373289545704,0.18676724612776582,0.05301253484084744,0.2825117886250821,369,21,0.056910569105691054
3,source_only,0,0,0.0,0.736863711001642,0.307535041799326,0.05271208587587741,0.46489838405105965,369,21,0.056910569105691054
3,random,10,0,0.0,0.7728516694033936,0.331340214780076,0.049500102705430406,0.5246510363793481,369,21,0.056910569105691054
3,kennard_stone,10,1,0.1,0.7482211275314724,0.3037872162794267,0.049707739827908264,0.48729406918077034,369,21,0.056910569105691054
3,uncertainty,10,1,0.1,0.7505473453749316,0.28469684306334175,0.05351661910449383,0.48241285508223464,369,21,0.056910569105691054
3,domain_distance,10,1,0.1,0.7686097427476738,0.22582237963916324,0.053732866830860725,0.48603574696776203,369,21,0.056910569105691054
3,hybrid,10,1,0.1,0.7423371647509578,0.2756575558193239,0.05063112899158758,0.4783014833702328,369,21,0.056910569105691054
3,random,20,1,0.05,0.7363163656267105,0.29919294660157414,0.049922386632219186,0.46332521214323735,369,21,0.056910569105691054
3,kennard_stone,20,1,0.05,0.7783251231527093,0.32062905299853145,0.04854201797633051,0.5377601263300582,369,21,0.056910569105691054
3,uncertainty,20,2,0.1,0.7363163656267104,0.28265349437694465,0.0514597032321062,0.49075214872900313,369,21,0.056910569105691054
3,domain_distance,20,1,0.05,0.7649151614668857,0.2806306439160216,0.051208144460069834,0.4936043686258626,369,21,0.056910569105691054
3,hybrid,20,2,0.1,0.7334428024083197,0.23016122158378058,0.05137062426676117,0.45334655421915176,369,21,0.056910569105691054
3,random,30,0,0.0,0.7560207991242474,0.29024969044642335,0.04889930917245029,0.5107819139993116,369,21,0.056910569105691054
3,kennard_stone,30,3,0.1,0.7575259989053093,0.26888074442322385,0.0519796112246663,0.4997634207413261,369,21,0.056910569105691054
3,uncertainty,30,2,0.06666666666666667,0.7070333880678709,0.2118688516799876,0.05480513819255,0.4078774822594176,369,21,0.056910569105691054
3,domain_distance,30,1,0.03333333333333333,0.7400109469074987,0.22775083188941495,0.053890549309649316,0.4533405410050614,369,21,0.056910569105691054
3,hybrid,30,4,0.13333333333333333,0.7253694581280787,0.3046251093054836,0.05020745891462733,0.4866920128950306,369,21,0.056910569105691054
3,random,50,3,0.06,0.7575259989053093,0.2936699735102144,0.048243158787267724,0.497185268217644,369,21,0.056910569105691054
3,kennard_stone,50,5,0.1,0.7495894909688013,0.2694376349135843,0.05139677859610333,0.48316320863915624,369,21,0.056910569105691054
3,uncertainty,50,3,0.06,0.7353585112205802,0.230144552106646,0.0522965907887237,0.4709301210402402,369,21,0.056910569105691054
3,domain_distance,50,5,0.1,0.7524630541871922,0.2687221293103976,0.053492180130434865,0.4687756335900131,369,21,0.056910569105691054
3,hybrid,50,5,0.1,0.7432950191570881,0.26000021059943534,0.049772525404260484,0.5117366639227557,369,21,0.056910569105691054
3,random,75,5,0.06666666666666667,0.7338533114395184,0.3320534725426465,0.04799796557793653,0.4925126698911204,369,21,0.056910569105691054
3,kennard_stone,75,6,0.08,0.7632731253420908,0.3083598717353422,0.04814010151012445,0.5199132859809482,369,21,0.056910569105691054
3,uncertainty,75,3,0.04,0.7468527640941435,0.33276776438920896,0.04945975084155896,0.4872034156047667,369,21,0.056910569105691054
3,domain_distance,75,5,0.06666666666666667,0.7318007662835249,0.3017343545201183,0.046791842168125264,0.5059436864505407,369,21,0.056910569105691054
3,hybrid,75,6,0.08,0.7649151614668857,0.29098455351442876,0.048723790546305726,0.5674473500015966,369,21,0.056910569105691054
3,random,100,6,0.06,0.7405582922824302,0.2496479637408421,0.05104583804653259,0.4688585171317077,369,21,0.056910569105691054
3,kennard_stone,100,7,0.07,0.7766830870279146,0.27290856174934924,0.05131126478352325,0.5631120516115661,369,21,0.056910569105691054
3,uncertainty,100,3,0.03,0.7853037766830869,0.26644046990099435,0.05058389584520573,0.5349952893658059,369,21,0.056910569105691054
3,domain_distance,100,6,0.06,0.7116858237547893,0.26545092857415065,0.050397252212756954,0.4366308932296088,369,21,0.056910569105691054
3,hybrid,100,7,0.07,0.756431308155446,0.3165421193219647,0.04756333186095585,0.5664175894275949,369,21,0.056910569105691054
4,source_only,0,0,0.0,0.7795566502463054,0.25307354071297017,0.05254048187016433,0.48743543448374244,369,21,0.056910569105691054
4,random,10,2,0.2,0.8087027914614121,0.3661425515388881,0.04728239383289459,0.5933769457732928,369,21,0.056910569105691054
4,kennard_stone,10,0,0.0,0.786535303776683,0.28461263182349195,0.050383310295655424,0.5365935487183983,369,21,0.056910569105691054
4,uncertainty,10,2,0.2,0.7870826491516146,0.33294191557757147,0.04905073775204657,0.5720565198623614,369,21,0.056910569105691054
4,domain_distance,10,1,0.1,0.7818828680897647,0.25268740870594114,0.053559682502111114,0.4947396574164015,369,21,0.056910569105691054
4,hybrid,10,1,0.1,0.7753147235905856,0.2622497842046478,0.04969098586022837,0.5270444464952558,369,21,0.056910569105691054
4,random,20,0,0.0,0.7587575259989053,0.23232014710910734,0.05184893550787623,0.4674890648187776,369,21,0.056910569105691054
4,kennard_stone,20,1,0.05,0.7554734537493157,0.2725756550720492,0.04870771186331291,0.5027673023400102,369,21,0.056910569105691054
4,uncertainty,20,2,0.1,0.757799671592775,0.3389547345329185,0.049198852245459584,0.5168550069879256,369,21,0.056910569105691054
4,domain_distance,20,1,0.05,0.7580733442802409,0.30649036249273964,0.04894557418094838,0.5089482640516361,369,21,0.056910569105691054
4,hybrid,20,1,0.05,0.7676518883415435,0.35278840337737116,0.046200099758173734,0.5673613505378893,369,21,0.056910569105691054
4,random,30,3,0.1,0.7595785440613027,0.2768594748247589,0.05005736696732307,0.5159498979715894,369,21,0.056910569105691054
4,kennard_stone,30,1,0.03333333333333333,0.7825670498084291,0.28248437655643605,0.04836153262417842,0.531551649393902,369,21,0.056910569105691054
4,uncertainty,30,2,0.06666666666666667,0.7668308702791461,0.25465874223242946,0.05309148357350013,0.49128122440334543,369,21,0.056910569105691054
4,domain_distance,30,2,0.06666666666666667,0.7536945812807881,0.2860203743040816,0.049879907191714416,0.47699044655567296,369,21,0.056910569105691054
4,hybrid,30,3,0.1,0.759031198686371,0.3347902381327034,0.046656162393838865,0.5472004721596231,369,21,0.056910569105691054
4,random,50,2,0.04,0.7751778872468527,0.27735681779209814,0.04922068126507523,0.5210843857039176,369,21,0.056910569105691054
4,kennard_stone,50,3,0.06,0.759168035030104,0.2848773260552426,0.04918880210686356,0.4971420641597948,369,21,0.056910569105691054
4,uncertainty,50,2,0.04,0.743431855500821,0.2792979994160777,0.051699811299021695,0.45980385000195323,369,21,0.056910569105691054
4,domain_distance,50,4,0.08,0.7638204707170224,0.2629467465856026,0.05068568669494496,0.49044200192629334,369,21,0.056910569105691054
4,hybrid,50,4,0.08,0.7636836343732895,0.35600957334387473,0.04504713823646251,0.5687738820388076,369,21,0.056910569105691054
4,random,75,4,0.05333333333333334,0.7762725779967159,0.36657619531141505,0.045180979803460634,0.5724699590646185,369,21,0.056910569105691054
4,kennard_stone,75,4,0.05333333333333334,0.7427476737821566,0.3263630074788976,0.04724293680960904,0.4983094594169788,369,21,0.056910569105691054
4,uncertainty,75,3,0.04,0.7379584017515052,0.24096536676575714,0.051388006518016505,0.4441265816207322,369,21,0.056910569105691054
4,domain_distance,75,5,0.06666666666666667,0.756568144499179,0.3453231191993051,0.047804355286152025,0.5131925971032444,369,21,0.056910569105691054
4,hybrid,75,6,0.08,0.7601258894362342,0.3755938318321065,0.0452533355026162,0.5496242791191499,369,21,0.056910569105691054
4,random,100,5,0.05,0.8113026819923371,0.31997693920883213,0.04683728335504499,0.6254631202501209,369,21,0.056910569105691054
4,kennard_stone,100,6,0.06,0.7931034482758621,0.3392859243755126,0.046142352261138275,0.6016465153448143,369,21,0.056910569105691054
4,uncertainty,100,3,0.03,0.7739463601532567,0.32025934063660083,0.04798255310435143,0.4969707546956031,369,21,0.056910569105691054
4,domain_distance,100,5,0.05,0.7532840722495895,0.3145126212859358,0.047446907895479805,0.48210215218881164,369,21,0.056910569105691054
4,hybrid,100,7,0.07,0.7710727969348659,0.30124462935849866,0.047914332418831335,0.5932872421475923,369,21,0.056910569105691054
5,source_only,0,0,0.0,0.6852435530085961,0.2160700546663048,0.05555990657405181,0.3315592635459774,369,20,0.05420054200542006
5,random,10,2,0.2,0.6709169054441261,0.18113996989204006,0.05489012318937262,0.32538422065074757,369,20,0.05420054200542006
5,kennard_stone,10,0,0.0,0.6479942693409741,0.1866928785394554,0.05183399689121349,0.2875865700788736,369,20,0.05420054200542006
5,uncertainty,10,1,0.1,0.6663323782234956,0.209495811852683,0.0570418292844786,0.31007453237581,369,20,0.05420054200542006
5,domain_distance,10,0,0.0,0.6548710601719198,0.1721311449500761,0.05294765601789348,0.29625999974791056,369,20,0.05420054200542006
5,hybrid,10,1,0.1,0.6631805157593123,0.24036060499454226,0.048837737632141595,0.36013983978066283,369,20,0.05420054200542006
5,random,20,0,0.0,0.704727793696275,0.21935303746038087,0.05093482002589518,0.3865530309528211,369,20,0.05420054200542006
5,kennard_stone,20,0,0.0,0.6325214899713467,0.2148071446767028,0.05187500099991365,0.2945553540983805,369,20,0.05420054200542006
5,uncertainty,20,1,0.05,0.6627507163323781,0.21578581164134378,0.05386755830345615,0.32960232364605396,369,20,0.05420054200542006
5,domain_distance,20,0,0.0,0.6353868194842407,0.1982834469788104,0.052448112726213296,0.276559836353606,369,20,0.05420054200542006
5,hybrid,20,5,0.25,0.7141833810888252,0.2576897168213506,0.047915539085067335,0.4541761405234465,369,20,0.05420054200542006
5,random,30,0,0.0,0.6939828080229227,0.22476414761114277,0.0500734067996594,0.36561587476201113,369,20,0.05420054200542006
5,kennard_stone,30,1,0.03333333333333333,0.6769340974212034,0.21416956785925453,0.05048633982201738,0.3595210583333173,369,20,0.05420054200542006
5,uncertainty,30,1,0.03333333333333333,0.6628939828080229,0.20383418222870012,0.05374298456570507,0.31313459452641723,369,20,0.05420054200542006
5,domain_distance,30,1,0.03333333333333333,0.6616045845272206,0.18460675487057623,0.052781832283508634,0.3083528092701367,369,20,0.05420054200542006
5,hybrid,30,6,0.2,0.6968481375358166,0.29293688002564416,0.04582015698770481,0.4535022432490224,369,20,0.05420054200542006
5,random,50,1,0.02,0.6275071633237822,0.21147185730805618,0.05012591853943492,0.27732354195780345,369,20,0.05420054200542006
5,kennard_stone,50,4,0.08,0.6883954154727794,0.2544992555959153,0.047581540276925655,0.4084245076341062,369,20,0.05420054200542006
5,uncertainty,50,1,0.02,0.6812320916905444,0.17506867760784964,0.05385635641142136,0.3268171783544971,369,20,0.05420054200542006
5,domain_distance,50,2,0.04,0.7156160458452723,0.20255435430832197,0.05149624152513903,0.38970975779716355,369,20,0.05420054200542006
5,hybrid,50,7,0.14,0.6511461318051577,0.2928123322795953,0.04597672262107776,0.39611395865569704,369,20,0.05420054200542006
5,random,75,2,0.02666666666666667,0.7008595988538682,0.20741653040392305,0.049864156091255815,0.3998355897884446,369,20,0.05420054200542006
5,kennard_stone,75,5,0.06666666666666667,0.6588825214899714,0.20409018244587343,0.04993854176160442,0.3405407807622606,369,20,0.05420054200542006
5,uncertainty,75,1,0.013333333333333334,0.6706303724928366,0.23441207011752044,0.04973142819710226,0.33045159969886306,369,20,0.05420054200542006
5,domain_distance,75,3,0.04,0.6415472779369628,0.19886889597007815,0.050051670498660564,0.2961428516210563,369,20,0.05420054200542006
5,hybrid,75,9,0.12,0.6494269340974212,0.2462428677955752,0.047580986870933144,0.3460656759430563,369,20,0.05420054200542006
5,random,100,5,0.05,0.6772206303724928,0.2550287807583017,0.04750454293230497,0.39203824078872185,369,20,0.05420054200542006
5,kennard_stone,100,8,0.08,0.6548710601719198,0.219613538494783,0.0487385856037715,0.3513855226774174,369,20,0.05420054200542006
5,uncertainty,100,2,0.02,0.680515759312321,0.20449896395477213,0.05044006681657042,0.36489424660171904,369,20,0.05420054200542006
5,domain_distance,100,4,0.04,0.6462750716332378,0.20425437532708451,0.05062730379847003,0.33044404540551087,369,20,0.05420054200542006
5,hybrid,100,10,0.1,0.6808022922636102,0.25687412510151797,0.04714594477553967,0.4118249136118172,369,20,0.05420054200542006
6,source_only,0,0,0.0,0.6740687679083095,0.1576012464833118,0.05504128297606067,0.33209112990385564,369,20,0.05420054200542006
6,random,10,0,0.0,0.6406876790830945,0.1877069109580577,0.05346907773472458,0.30380485341086455,369,20,0.05420054200542006
6,kennard_stone,10,0,0.0,0.648997134670487,0.1795847480968914,0.051732987619548594,0.3172021070345898,369,20,0.05420054200542006
6,uncertainty,10,0,0.0,0.6580229226361032,0.15585769754915196,0.05363871260497292,0.3016243356408439,369,20,0.05420054200542006
6,domain_distance,10,0,0.0,0.6111747851002866,0.16136543354362406,0.05535435441928313,0.2386488236038793,369,20,0.05420054200542006
6,hybrid,10,2,0.2,0.6530085959885387,0.14245308387795302,0.0531892144672928,0.3045767919685426,369,20,0.05420054200542006
6,random,20,2,0.1,0.6803724928366762,0.17781182641311427,0.05137951861193387,0.3708276443584628,369,20,0.05420054200542006
6,kennard_stone,20,1,0.05,0.6497134670487106,0.15330712059009627,0.05416606593295971,0.30519731403077144,369,20,0.05420054200542006
6,uncertainty,20,0,0.0,0.6428366762177651,0.1685009198450185,0.05353991017190694,0.2827768582695733,369,20,0.05420054200542006
6,domain_distance,20,0,0.0,0.6646131805157592,0.1774391713291593,0.05279136697779109,0.33765352634796997,369,20,0.05420054200542006
6,hybrid,20,4,0.2,0.7333810888252149,0.25924717839411626,0.04826748590268977,0.48244785261837864,369,20,0.05420054200542006
6,random,30,1,0.03333333333333333,0.6081661891117478,0.20586622641348756,0.05140208035270431,0.27541669449091605,369,20,0.05420054200542006
6,kennard_stone,30,2,0.06666666666666667,0.6362464183381089,0.13428505695031961,0.053841070656684205,0.28370368074323615,369,20,0.05420054200542006
6,uncertainty,30,0,0.0,0.6558739255014326,0.18069793407291845,0.05468663245678597,0.3108356095669993,369,20,0.05420054200542006
6,domain_distance,30,3,0.1,0.6553008595988539,0.1345187439618516,0.05509358962429673,0.29802001235055425,369,20,0.05420054200542006
6,hybrid,30,4,0.13333333333333333,0.6507163323782235,0.19580261024839596,0.04886529272196446,0.36949257051334916,369,20,0.05420054200542006
6,random,50,1,0.02,0.6826647564469914,0.2087037742738564,0.050712041931379376,0.36977918467706844,369,20,0.05420054200542006
6,kennard_stone,50,3,0.06,0.6851002865329513,0.17470699538538276,0.050229315176370026,0.39987250066912233,369,20,0.05420054200542006
6,uncertainty,50,1,0.02,0.6406876790830945,0.1951274962567682,0.05065868648522858,0.3182674067084788,369,20,0.05420054200542006
6,domain_distance,50,4,0.08,0.6468481375358166,0.16057362159856334,0.05426068406687892,0.31242326574650575,369,20,0.05420054200542006
6,hybrid,50,8,0.16,0.7186246418338109,0.2683896512089639,0.04630953880414001,0.5046081185657169,369,20,0.05420054200542006
6,random,75,5,0.06666666666666667,0.6120343839541547,0.19205090479222314,0.049987179072699776,0.2951486880480861,369,20,0.05420054200542006
6,kennard_stone,75,6,0.08,0.6428366762177651,0.14778575573370706,0.05142364634491002,0.32181097647665974,369,20,0.05420054200542006
6,uncertainty,75,1,0.013333333333333334,0.6550143266475645,0.15786474712261866,0.052966299310206896,0.2937344064741471,369,20,0.05420054200542006
6,domain_distance,75,6,0.08,0.6670487106017191,0.1333398741084141,0.053119980952838826,0.33294132759724465,369,20,0.05420054200542006
6,hybrid,75,9,0.12,0.6901146131805157,0.17584357408955642,0.050388379564568785,0.39475482191850203,369,20,0.05420054200542006
6,random,100,6,0.06,0.6431232091690544,0.19308431918944877,0.05119716158993348,0.3162960897299996,369,20,0.05420054200542006
6,kennard_stone,100,6,0.06,0.6775071633237822,0.2396782455944478,0.048390203872328445,0.40311550879183167,369,20,0.05420054200542006
6,uncertainty,100,2,0.02,0.6964183381088827,0.15410069831556938,0.053484446002966306,0.34623256083586135,369,20,0.05420054200542006
6,domain_distance,100,6,0.06,0.6209169054441261,0.12942161911309055,0.05221560833049794,0.27708686135912575,369,20,0.05420054200542006
6,hybrid,100,10,0.1,0.6916905444126075,0.23348791796832125,0.04824226388259654,0.45710311880167614,369,20,0.05420054200542006
7,source_only,0,0,0.0,0.6694842406876791,0.1474566425159112,0.05499399164129528,0.29742807061679744,369,20,0.05420054200542006
7,random,10,2,0.2,0.6810888252148997,0.15115459325739986,0.055715668293923486,0.321656963767681,369,20,0.05420054200542006
7,kennard_stone,10,1,0.1,0.6736389684813753,0.15138749881092833,0.05328814099479829,0.3303052986289211,369,20,0.05420054200542006
7,uncertainty,10,1,0.1,0.72378223495702,0.16418795502922975,0.05434269112872173,0.40311052565429323,369,20,0.05420054200542006
7,domain_distance,10,1,0.1,0.6693409742120344,0.1399087799549419,0.05635886609650478,0.2995053497243688,369,20,0.05420054200542006
7,hybrid,10,1,0.1,0.6862464183381088,0.1714478732084147,0.052365308606205946,0.3504493826913133,369,20,0.05420054200542006
7,random,20,1,0.05,0.6805157593123209,0.15296564428416382,0.05321012889508362,0.33580021348974914,369,20,0.05420054200542006
7,kennard_stone,20,1,0.05,0.6606017191977077,0.15372094737118905,0.05376892475610274,0.29575416003457977,369,20,0.05420054200542006
7,uncertainty,20,1,0.05,0.6767908309455587,0.15879211538587099,0.05362558805699262,0.334897513061702,369,20,0.05420054200542006
7,domain_distance,20,1,0.05,0.6502865329512894,0.16395585623119813,0.05214464354215115,0.3113653371913064,369,20,0.05420054200542006
7,hybrid,20,3,0.15,0.6861031518624642,0.1519119377444837,0.05206665530938248,0.36483608496297754,369,20,0.05420054200542006
7,random,30,0,0.0,0.6677650429799427,0.15321001264888395,0.054023719793997976,0.30176207181271,369,20,0.05420054200542006
7,kennard_stone,30,2,0.06666666666666667,0.6439828080229226,0.14807045411394404,0.05377189219243173,0.2981377763886247,369,20,0.05420054200542006
7,uncertainty,30,1,0.03333333333333333,0.6389684813753582,0.15781139721866105,0.053143288200410144,0.30022810385597715,369,20,0.05420054200542006
7,domain_distance,30,2,0.06666666666666667,0.6308022922636103,0.13861200906574933,0.05454284983245581,0.25768812330166035,369,20,0.05420054200542006
7,hybrid,30,3,0.1,0.7234957020057307,0.20728967706653062,0.05127615764297317,0.42681904661033454,369,20,0.05420054200542006
7,random,50,4,0.08,0.68810888252149,0.19641145585608977,0.04953280613429958,0.4060752535422605,369,20,0.05420054200542006
7,kennard_stone,50,3,0.06,0.6905444126074498,0.14818192081439055,0.0542193685519461,0.3439733073425888,369,20,0.05420054200542006
7,uncertainty,50,1,0.02,0.6691977077363895,0.16411908381862073,0.05313882334343477,0.31384909059796945,369,20,0.05420054200542006
7,domain_distance,50,3,0.06,0.6775071633237822,0.15363381456306338,0.05368130154067327,0.3191049116970628,369,20,0.05420054200542006
7,hybrid,50,6,0.12,0.6921203438395416,0.1726514084088426,0.05112809527796646,0.37264025802918765,369,20,0.05420054200542006
