rep,yontem,n_unlab,reg,reg_cl,auroc,prauc,egim,dom_once,dom_sonra
2,sinkhorn_l1l2,250,0.5,1.0,0.7344058278949765,0.4233901118494296,0.9047408300690095,0.993248,0.998712
2,svd_none,500,,,0.7453331309758687,0.422124519723331,0.8376591583092624,0.993992,0.993992
2,sinkhorn,500,0.05,,0.6155714068902718,0.14692756798336962,0.4504485970357084,0.993992,0.97753
2,sinkhorn,500,0.5,,0.5395102949360044,0.12405875909441594,0.16911514559500743,0.993992,0.999972
2,sinkhorn_l1l2,500,0.05,0.1,0.7184448828856175,0.37232793172308964,0.8292724234156066,0.993992,0.9991599999999999
2,sinkhorn_l1l2,500,0.05,1.0,0.7028886528051804,0.3542905925961972,0.8787291418258434,0.993992,0.999484
2,sinkhorn_l1l2,500,0.5,0.1,0.6964638033085445,0.3772150733553038,0.7822275062459699,0.993992,0.99928
2,sinkhorn_l1l2,500,0.5,1.0,0.6701573329286185,0.3733961145470416,0.8157391124856557,0.993992,0.9993479999999999
2,svd_none,1329,,,0.722947336469874,0.4594356521032933,0.7922201044402302,0.994824,0.994824
2,sinkhorn,1329,0.05,,0.5417362270450751,0.11466555990027574,0.13045415710690225,0.994824,0.9913069999999999
2,sinkhorn,1329,0.5,,0.5465675115090808,0.11060376756182763,0.19154400749547934,0.994824,0.999986
2,sinkhorn_l1l2,1329,0.05,0.1,0.7032680730510447,0.37075054091553206,0.7556113930225652,0.994824,0.9990479999999999
2,sinkhorn_l1l2,1329,0.05,1.0,0.7176354530277735,0.3909706455972269,0.8717650381836785,0.994824,0.998946
2,sinkhorn_l1l2,1329,0.5,0.1,0.7032427783679871,0.35681906749226133,0.7150970751945894,0.994824,0.9989779999999999
2,sinkhorn_l1l2,1329,0.5,1.0,0.6935549147569181,0.371387463580425,0.7837276132384743,0.994824,0.999268
3,raw6000,-1,,,0.7702483937876259,0.4576399358298662,0.6975824920745453,,
3,svd_none,100,,,0.7106035311377549,0.3880251997182521,0.805439875308432,0.9915400000000001,0.9915400000000001
3,sinkhorn,100,0.05,,0.5909343855921486,0.1454145319908382,0.389016382369852,0.9915400000000001,0.96678
3,sinkhorn,100,0.5,,0.5128496989932716,0.12178812968487969,0.11764735027013497,0.9915400000000001,1.0
3,sinkhorn_l1l2,100,0.05,0.1,0.7159154145798554,0.34554940064829587,0.6819696808360313,0.9915400000000001,0.9976400000000001
3,sinkhorn_l1l2,100,0.05,1.0,0.6936307988060909,0.3253243845664489,0.7226679338931231,0.9915400000000001,0.9970399999999999
3,sinkhorn_l1l2,100,0.5,0.1,0.7108311832852734,0.3146963499954093,0.6172049749509626,0.9915400000000001,0.9978
3,sinkhorn_l1l2,100,0.5,1.0,0.714600091060859,0.2973008051465475,0.7100589410190359,0.9915400000000001,0.99708
3,svd_none,250,,,0.7303839732888148,0.4093227594549558,0.781897853670785,0.997144,0.997144
3,sinkhorn,250,0.05,,0.684145292659483,0.1934587289227037,0.7465980585393801,0.997144,0.978544
3,sinkhorn,250,0.5,,0.5560277229726311,0.12298016860030912,0.20836393200205827,0.997144,0.9999359999999999
3,sinkhorn_l1l2,250,0.05,0.1,0.690089543178024,0.315905699949983,0.631038471552399,0.997144,0.998344
3,sinkhorn_l1l2,250,0.05,1.0,0.7281074518136287,0.3514509767237223,0.92428169085378,0.997144,0.9982
3,sinkhorn_l1l2,250,0.5,0.1,0.7019021601659331,0.3279024247506873,0.6996137822317042,0.997144,0.998288
3,sinkhorn_l1l2,250,0.5,1.0,0.7184954722517327,0.36557337388873384,0.8576167361074548,0.997144,0.99808
3,svd_none,500,,,0.7485708504072444,0.47199902195215504,0.9630672413591189,0.9945280000000001,0.9945280000000001
3,sinkhorn,500,0.05,,0.6643648505084231,0.16284720246258078,0.5441248961828179,0.9945280000000001,0.9827400000000001
3,sinkhorn,500,0.5,,0.5640208428188396,0.12852764396384966,0.2846610269544537,0.9945280000000001,0.9999560000000001
3,sinkhorn_l1l2,500,0.05,0.1,0.7363282238073556,0.42639278978395867,0.8591086021133414,0.9945280000000001,0.99796
3,sinkhorn_l1l2,500,0.05,1.0,0.7393635857742702,0.41722687086518145,1.0254029980637063,0.9945280000000001,0.9985759999999999
3,sinkhorn_l1l2,500,0.5,0.1,0.7481661354783224,0.4238441372020466,0.8980758283760787,0.9945280000000001,0.998488
3,sinkhorn_l1l2,500,0.5,1.0,0.7570698639146051,0.45554382175440894,1.0213202685638045,0.9945280000000001,0.99858
3,svd_none,1329,,,0.693833156270552,0.45373977347599304,0.7177284919367567,0.995862,0.995862
3,sinkhorn,1329,0.05,,0.6804522689330702,0.2547665865070698,0.7803278155641145,0.995862,0.985849
3,sinkhorn,1329,0.5,,0.5983963170941468,0.1468576658468359,0.3984624304538646,0.995862,1.0
3,sinkhorn_l1l2,1329,0.05,0.1,0.7083017149795113,0.3265411647714209,0.8294542435545993,0.995862,0.9992399999999999
3,sinkhorn_l1l2,1329,0.05,1.0,0.6921131178226336,0.35225682258329216,0.8096309114804815,0.995862,0.999322
3,sinkhorn_l1l2,1329,0.5,0.1,0.7321040117367329,0.3592074292153648,0.9047123809274126,0.995862,0.9993799999999999
3,sinkhorn_l1l2,1329,0.5,1.0,0.7031668943188141,0.3600379155107378,0.8787264087774077,0.995862,0.999312
4,raw6000,-1,,,0.7780644508524309,0.4662098607625145,0.6871832031905226,,
4,svd_none,100,,,0.7617240855972075,0.4669940718526591,0.8898220369736412,0.98098,0.98098
4,sinkhorn,100,0.05,,0.5211463550361713,0.1078266087863777,0.051925507681904993,0.98098,0.9504999999999999
